Ngram,Count,Katz_Prob
"రష్యా చుట్టూ 10 కేంద్రాల్లో",1,0.5
"చుట్టూ 10 కేంద్రాల్లో ప్రతి",1,0.5
"10 కేంద్రాల్లో ప్రతి కొలతలు",1,0.5
"కేంద్రాల్లో ప్రతి కొలతలు తయారు",1,0.5
"ప్రతి కొలతలు తయారు చేస్తారు",1,0.5
"సేవ స్టేషన్ నడుపుతోంది .",1,0.5
"స్టేషన్ నడుపుతోంది . సమీక్షలు",1,0.5
"ఈ ప్రక్రియ అర్ధగంటకు లాగండి",1,0.5
"కొన్ని 5 నిమిషాలు జరిగిన",1,0.5
"5 నిమిషాలు జరిగిన చేయవచ్చు",1,0.5
"నిమిషాలు జరిగిన చేయవచ్చు .",1,0.5
"జరిగిన చేయవచ్చు . </s>",1,0.5
"చేయవచ్చు . </s> </s>",17,0.9705882352941176
"<s> <s> <s> దేవదాస్",2,0.00018946570670708602
"<s> <s> దేవదాస్ సినిమాతో",1,0.25
"<s> దేవదాస్ సినిమాతో ఎంట్రీ",1,0.5
"దేవదాస్ సినిమాతో ఎంట్రీ ఇచ్చిన",1,0.5
"సినిమాతో ఎంట్రీ ఇచ్చిన గోవా",1,0.5
"ఎంట్రీ ఇచ్చిన గోవా బ్యూటీ",1,0.5
"ఇచ్చిన గోవా బ్యూటీ ఇలియానా",1,0.5
"గోవా బ్యూటీ ఇలియానా తెలుగు",1,0.5
"బ్యూటీ ఇలియానా తెలుగు ప్రేక్షకులను",1,0.5
"ఇలియానా తెలుగు ప్రేక్షకులను ఎంతగా",1,0.5
"తెలుగు ప్రేక్షకులను ఎంతగా ఆకట్టుకుందో",1,0.5
"ప్రేక్షకులను ఎంతగా ఆకట్టుకుందో మనందరికీ",1,0.5
"ఎంతగా ఆకట్టుకుందో మనందరికీ బాగా",1,0.5
"ఆకట్టుకుందో మనందరికీ బాగా తెలుసు",1,0.5
"మనందరికీ బాగా తెలుసు .",1,0.5
"బాగా తెలుసు . అయితే",1,0.125
"తెలుసు . అయితే టాలీవుడ్",1,0.16666666666666666
". అయితే టాలీవుడ్ దాదాపు",1,0.25
"అయితే టాలీవుడ్ దాదాపు అందరి",1,0.5
"టాలీవుడ్ దాదాపు అందరి స్టార్",1,0.5
"దాదాపు అందరి స్టార్ హీరోలతో",1,0.5
"అందరి స్టార్ హీరోలతో జత",1,0.5
"స్టార్ హీరోలతో జత కట్టిన",1,0.5
"హీరోలతో జత కట్టిన ఈ",1,0.5
"జత కట్టిన ఈ అమ్మడు",1,0.5
"కట్టిన ఈ అమ్మడు బాలీవుడ్",1,0.5
"ఈ అమ్మడు బాలీవుడ్ మనసు",1,0.5
"అమ్మడు బాలీవుడ్ మనసు పారేసుకుని",1,0.5
"బాలీవుడ్ మనసు పారేసుకుని అనుకున్నదే",1,0.5
"మనసు పారేసుకుని అనుకున్నదే తడువుగా",1,0.5
"పారేసుకుని అనుకున్నదే తడువుగా బాలీవుడ్",1,0.5
"అనుకున్నదే తడువుగా బాలీవుడ్ .",1,0.5
"తడువుగా బాలీవుడ్ . .",1,0.5
"బాలీవుడ్ . . .",1,0.5
"<s> <s> <s> చిన్న",10,0.0011999494758115447
"<s> <s> చిన్న అలవాటే",1,0.05
"<s> చిన్న అలవాటే గానీ",1,0.5
"చిన్న అలవాటే గానీ .",1,0.5
"అలవాటే గానీ . .",1,0.5
"గానీ . . </s>",1,0.1
"<s> <s> <s> క",6,0.0006947075912593154
"<s> <s> క డ",1,0.08333333333333333
"<s> క డ ప",1,0.5
"క డ ప జిల్లా",1,0.25
"డ ప జిల్లా పులివెందుల",1,0.5
"ప జిల్లా పులివెందుల లో",1,0.5
"జిల్లా పులివెందుల లో పెట్రోల్",1,0.5
"పులివెందుల లో పెట్రోల్ బంకుల",1,0.5
"లో పెట్రోల్ బంకుల వ",1,0.5
"పెట్రోల్ బంకుల వ ద్ద",1,0.5
"బంకుల వ ద్ద టీడీపీ",1,0.5
"వ ద్ద టీడీపీ నేత",1,0.5
"ద్ద టీడీపీ నేత లు",1,0.5
"టీడీపీ నేత లు అందోళ",1,0.125
"నేత లు అందోళ న",1,0.5
"లు అందోళ న చేశారు",1,0.5
"అందోళ న చేశారు .",1,0.5
"న చేశారు . ఈ",1,0.5
"చేశారు . ఈ సందర్భంగా",4,0.125
". ఈ సందర్భంగా ప",1,0.006666666666666667
"ఈ సందర్భంగా ప లువురిని",1,0.5
"సందర్భంగా ప లువురిని పోలీసులు",1,0.5
"ప లువురిని పోలీసులు అరెస్టు",1,0.5
"లువురిని పోలీసులు అరెస్టు చేసి",1,0.5
"పోలీసులు అరెస్టు చేసి తీసుకెళ్లారు",1,0.5
"అరెస్టు చేసి తీసుకెళ్లారు .",1,0.5
"చేసి తీసుకెళ్లారు . పులివెందుల",1,0.5
"తీసుకెళ్లారు . పులివెందుల వెళ్తున్న",1,0.5
". పులివెందుల వెళ్తున్న టీడీపీ",1,0.5
"పులివెందుల వెళ్తున్న టీడీపీ నేత",1,0.5
"వెళ్తున్న టీడీపీ నేత బీటెక్",1,0.5
"టీడీపీ నేత బీటెక్ ర",1,0.5
"నేత బీటెక్ ర విని",1,0.5
"బీటెక్ ర విని పోలీసులు",1,0.5
"ర విని పోలీసులు అడ్డుకుని",1,0.5
"విని పోలీసులు అడ్డుకుని అదుపులోకి",1,0.5
"పోలీసులు అడ్డుకుని అదుపులోకి తీసుకున్నారు",1,0.5
"అడ్డుకుని అదుపులోకి తీసుకున్నారు .",1,0.5
"అదుపులోకి తీసుకున్నారు . విజయవాడ",1,0.05
"తీసుకున్నారు . విజయవాడ భవానీపురంలో",1,0.5
". విజయవాడ భవానీపురంలో ఆ",1,0.5
"విజయవాడ భవానీపురంలో ఆ పార్టీ",1,0.5
"భవానీపురంలో ఆ పార్టీ శ్రేణులు",1,0.5
"ఆ పార్టీ శ్రేణులు పెట్రోల్",1,0.5
"పార్టీ శ్రేణులు పెట్రోల్ బంకుల",1,0.5
"శ్రేణులు పెట్రోల్ బంకుల ముందు",1,0.5
"పెట్రోల్ బంకుల ముందు ధర్నా",1,0.5
"బంకుల ముందు ధర్నా నిర్వహించాయి",1,0.5
"ముందు ధర్నా నిర్వహించాయి .",1,0.5
"ధర్నా నిర్వహించాయి . ప్రభుత్వానికి",1,0.5
"నిర్వహించాయి . ప్రభుత్వానికి వ్యతిరేకంగా",1,0.5
". ప్రభుత్వానికి వ్యతిరేకంగా కార్యకర్తలు",1,0.25
"ప్రభుత్వానికి వ్యతిరేకంగా కార్యకర్తలు నినాదాలు",1,0.5
"వ్యతిరేకంగా కార్యకర్తలు నినాదాలు చేశారు",1,0.5
"కార్యకర్తలు నినాదాలు చేశారు .",1,0.5
"నినాదాలు చేశారు . వెంటనే",1,0.25
"చేశారు . వెంటనే వ్యాట్",1,0.5
". వెంటనే వ్యాట్ తగ్గించాలని",1,0.5
"వెంటనే వ్యాట్ తగ్గించాలని డిమాండ్",1,0.5
"వ్యాట్ తగ్గించాలని డిమాండ్ చేస్తున్నారు",1,0.5
"తగ్గించాలని డిమాండ్ చేస్తున్నారు .",1,0.5
"డిమాండ్ చేస్తున్నారు . కర్నూలులోని",1,0.125
"చేస్తున్నారు . కర్నూలులోని గాయత్రీ",1,0.5
". కర్నూలులోని గాయత్రీ ఎస్టేట్",1,0.5
"కర్నూలులోని గాయత్రీ ఎస్టేట్ నుంచి",1,0.5
"గాయత్రీ ఎస్టేట్ నుంచి మెడికల్",1,0.5
"ఎస్టేట్ నుంచి మెడికల్ కళాశాల",1,0.5
"నుంచి మెడికల్ కళాశాల పెట్రోల్",1,0.5
"మెడికల్ కళాశాల పెట్రోల్ బంక్",1,0.5
"కళాశాల పెట్రోల్ బంక్ వరకు",1,0.5
"పెట్రోల్ బంక్ వరకు ర్యాలీ",1,0.5
"బంక్ వరకు ర్యాలీ చేపట్టారు",1,0.5
"వరకు ర్యాలీ చేపట్టారు .",1,0.5
"ర్యాలీ చేపట్టారు . రాజమహేంద్రవరంలో",1,0.25
"చేపట్టారు . రాజమహేంద్రవరంలో టీడీపీ",1,0.5
". రాజమహేంద్రవరంలో టీడీపీ ఎమ్మెల్యే",1,0.5
"రాజమహేంద్రవరంలో టీడీపీ ఎమ్మెల్యే గోరంట్ల",1,0.5
"టీడీపీ ఎమ్మెల్యే గోరంట్ల బుచ్చయ్యచౌదరి",1,0.5
"ఎమ్మెల్యే గోరంట్ల బుచ్చయ్యచౌదరి నేతృత్వంలో",1,0.25
